"SaleID","SaleDate","CustomerID","SaleAmount","InvoiceSentDate","EmailFollowUpDate","PhoneCallFollow-UpDate","CollectionDate","WriteOffDate","BestCollectionApproach"
"S6955",2024-07-20,"C084",499.859985351562,2024-07-21,2024-07-30,2024-08-09,2024-08-28,NA,NA
"S6972",2024-07-26,"C084",744.570007324219,2024-07-27,2024-08-05,2024-08-15,2024-08-24,NA,NA
"S7020",2024-08-15,"C084",800.109985351562,2024-08-16,2024-08-25,2024-09-04,2024-10-17,NA,NA
"S7162",2024-10-07,"C084",749.630004882812,2024-10-08,2024-10-17,2024-10-27,2024-12-16,NA,NA
"S7396",2024-12-23,"C084",521.609985351562,2024-12-24,2025-01-02,2025-01-12,2025-01-31,NA,NA
"S3588",2021-03-05,"C085",1070.78002929688,2021-03-06,2021-03-15,2021-03-25,2021-05-07,NA,NA
"S3773",2021-05-15,"C085",796.690002441406,2021-05-16,2021-05-25,2021-06-04,2021-07-22,NA,NA
"S3821",2021-06-04,"C085",131.029998779297,2021-06-05,2021-06-14,2021-06-24,2021-08-09,NA,NA
"S3841",2021-06-09,"C085",722.77001953125,2021-06-10,2021-06-19,2021-06-29,2021-08-21,NA,NA
"S3967",2021-07-20,"C085",531.349975585938,2021-07-21,2021-07-30,2021-08-09,NA,2021-11-17,NA
"S4013",2021-08-05,"C085",491.350006103516,2021-08-06,2021-08-15,2021-08-25,2021-09-10,NA,NA
"S4151",2021-09-24,"C085",1041.78002929688,2021-09-25,2021-10-04,2021-10-14,2021-11-09,NA,NA
"S4268",2021-11-02,"C085",159.970001220703,2021-11-03,2021-11-12,2021-11-22,2021-12-18,NA,NA
"S4310",2021-11-19,"C085",120.319999694824,2021-11-20,2021-11-29,2021-12-09,2022-01-05,NA,NA
"S4421",2022-01-01,"C085",416.529998779297,2022-01-02,2022-01-11,2022-01-21,2022-02-01,NA,NA
"S4470",2022-01-18,"C085",588.219970703125,2022-01-19,2022-01-28,2022-02-07,2022-03-30,NA,NA
"S4721",2022-04-19,"C085",560.169982910156,2022-04-20,2022-04-29,2022-05-09,2022-06-18,NA,NA
"S4807",2022-05-22,"C085",831.340026855469,2022-05-23,2022-06-01,2022-06-11,2022-07-21,NA,NA
"S4963",2022-07-17,"C085",442.899993896484,2022-07-18,2022-07-27,2022-08-06,2022-09-20,NA,NA
"S5051",2022-08-21,"C085",582.099975585938,2022-08-22,2022-08-31,2022-09-10,2022-10-21,NA,NA
"S5092",2022-09-07,"C085",831.27001953125,2022-09-08,2022-09-17,2022-09-27,NA,2023-01-05,NA
"S5140",2022-09-24,"C085",525.280029296875,2022-09-25,2022-10-04,2022-10-14,NA,2023-01-22,NA
"S5244",2022-10-24,"C085",433.260009765625,2022-10-25,2022-11-03,2022-11-13,2022-11-19,NA,NA
"S5329",2022-11-27,"C085",844.950012207031,2022-11-28,2022-12-07,2022-12-17,2023-01-05,NA,NA
"S5392",2022-12-22,"C085",949.070007324219,2022-12-23,2023-01-01,2023-01-11,NA,2023-04-21,NA
"S5459",2023-01-12,"C085",1052.78002929688,2023-01-13,2023-01-22,2023-02-01,2023-03-12,NA,NA
"S5554",2023-02-22,"C085",515.119995117188,2023-02-23,2023-03-04,2023-03-14,2023-03-25,NA,NA
"S5893",2023-06-20,"C085",1043.97998046875,2023-06-21,2023-06-30,2023-07-10,2023-08-31,NA,NA
"S5950",2023-07-14,"C085",920.080017089844,2023-07-15,2023-07-24,2023-08-03,2023-09-23,NA,NA
"S6013",2023-08-04,"C085",257.959991455078,2023-08-05,2023-08-14,2023-08-24,2023-09-25,NA,NA
"S6128",2023-09-19,"C085",1061.86999511719,2023-09-20,2023-09-29,2023-10-09,2023-12-01,NA,NA
"S6202",2023-10-14,"C085",897.659973144531,2023-10-15,2023-10-24,2023-11-03,2023-11-13,NA,NA
"S6305",2023-11-21,"C085",760.309997558594,2023-11-22,2023-12-01,2023-12-11,2023-12-20,NA,NA
"S6438",2024-01-07,"C085",999.349975585938,2024-01-08,2024-01-17,2024-01-27,NA,2024-05-06,NA
"S6524",2024-02-09,"C085",504.190002441406,2024-02-10,2024-02-19,2024-02-29,2024-04-24,NA,NA
"S6530",2024-02-11,"C085",209.899993896484,2024-02-12,2024-02-21,2024-03-02,2024-04-03,NA,NA
"S6535",2024-02-12,"C085",617.02001953125,2024-02-13,2024-02-22,2024-03-03,2024-04-24,NA,NA
"S6588",2024-02-27,"C085",470.649993896484,2024-02-28,2024-03-08,2024-03-18,2024-04-28,NA,NA
"S6700",2024-04-16,"C085",688.340026855469,2024-04-17,2024-04-26,2024-05-06,2024-05-21,NA,NA
"S6777",2024-05-12,"C085",924.859985351562,2024-05-13,2024-05-22,2024-06-01,NA,2024-09-09,NA
"S7290",2024-11-18,"C085",1078.97998046875,2024-11-19,2024-11-28,2024-12-08,NA,2025-03-18,NA
"S7352",2024-12-10,"C085",426.450012207031,2024-12-11,2024-12-20,2024-12-30,2025-01-27,NA,NA
"S3435",2021-01-06,"C086",565.859985351562,2021-01-07,2021-01-16,2021-01-26,2021-02-08,NA,NA
"S3448",2021-01-10,"C086",1040.17004394531,2021-01-11,2021-01-20,2021-01-30,2021-03-03,NA,NA
"S3470",2021-01-19,"C086",376.880004882812,2021-01-20,2021-01-29,2021-02-08,2021-04-06,NA,NA
"S3537",2021-02-12,"C086",830.630004882812,2021-02-13,2021-02-22,2021-03-04,2021-04-20,NA,NA
"S3788",2021-05-20,"C086",661.169982910156,2021-05-21,2021-05-30,2021-06-09,2021-07-30,NA,NA
"S3800",2021-05-26,"C086",531.179992675781,2021-05-27,2021-06-05,2021-06-15,2021-07-27,NA,NA
"S4088",2021-09-05,"C086",862.760009765625,2021-09-06,2021-09-15,2021-09-25,2021-11-24,NA,NA
"S4103",2021-09-11,"C086",481.399993896484,2021-09-12,2021-09-21,2021-10-01,2021-10-12,NA,NA
"S4130",2021-09-19,"C086",957.669982910156,2021-09-20,2021-09-29,2021-10-09,2021-11-30,NA,NA
"S4267",2021-11-02,"C086",190.929992675781,2021-11-03,2021-11-12,2021-11-22,2022-01-15,NA,NA
"S4354",2021-12-04,"C086",759.929992675781,2021-12-05,2021-12-14,2021-12-24,2022-02-16,NA,NA
"S4364",2021-12-08,"C086",569.590026855469,2021-12-09,2021-12-18,2021-12-28,NA,2022-04-07,NA
"S4375",2021-12-13,"C086",311.519989013672,2021-12-14,2021-12-23,2022-01-02,2022-01-23,NA,NA
"S4397",2021-12-20,"C086",324.829986572266,2021-12-21,2021-12-30,2022-01-09,2022-01-28,NA,NA
"S4524",2022-02-08,"C086",982.150024414062,2022-02-09,2022-02-18,2022-02-28,2022-04-17,NA,NA
"S4526",2022-02-09,"C086",375.089996337891,2022-02-10,2022-02-19,2022-03-01,2022-04-29,NA,NA
"S4532",2022-02-10,"C086",130.020004272461,2022-02-11,2022-02-20,2022-03-02,NA,2022-06-10,NA
"S4590",2022-03-05,"C086",131.399993896484,2022-03-06,2022-03-15,2022-03-25,2022-05-22,NA,NA
"S4620",2022-03-17,"C086",814.090026855469,2022-03-18,2022-03-27,2022-04-06,2022-05-21,NA,NA
"S4628",2022-03-20,"C086",690.239990234375,2022-03-21,2022-03-30,2022-04-09,2022-06-06,NA,NA
"S4684",2022-04-05,"C086",1015.78002929688,2022-04-06,2022-04-15,2022-04-25,2022-06-19,NA,NA
"S4711",2022-04-16,"C086",1065.56005859375,2022-04-17,2022-04-26,2022-05-06,2022-06-03,NA,NA
"S4839",2022-06-02,"C086",712.5,2022-06-03,2022-06-12,2022-06-22,2022-07-28,NA,NA
"S4845",2022-06-05,"C086",478.059997558594,2022-06-06,2022-06-15,2022-06-25,2022-07-08,NA,NA
"S4880",2022-06-17,"C086",1070.4599609375,2022-06-18,2022-06-27,2022-07-07,2022-07-16,NA,NA
"S4954",2022-07-14,"C086",1016.76000976562,2022-07-15,2022-07-24,2022-08-03,2022-08-21,NA,NA
"S5101",2022-09-10,"C086",596.059997558594,2022-09-11,2022-09-20,2022-09-30,2022-11-20,NA,NA
"S5151",2022-09-27,"C086",862.869995117188,2022-09-28,2022-10-07,2022-10-17,2022-11-11,NA,NA
"S5242",2022-10-23,"C086",757.210021972656,2022-10-24,2022-11-02,2022-11-12,2022-12-21,NA,NA
"S5319",2022-11-23,"C086",1042.65002441406,2022-11-24,2022-12-03,2022-12-13,2023-01-05,NA,NA
"S5381",2022-12-17,"C086",1002.45001220703,2022-12-18,2022-12-27,2023-01-06,2023-02-11,NA,NA
"S5574",2023-03-01,"C086",501.869995117188,2023-03-02,2023-03-11,2023-03-21,2023-05-02,NA,NA
"S5722",2023-04-17,"C086",122.360000610352,2023-04-18,2023-04-27,2023-05-07,2023-06-28,NA,NA
"S5778",2023-05-08,"C086",889.940002441406,2023-05-09,2023-05-18,2023-05-28,2023-07-26,NA,NA
"S5827",2023-05-27,"C086",957.840026855469,2023-05-28,2023-06-06,2023-06-16,2023-07-13,NA,NA
"S5933",2023-07-07,"C086",399.179992675781,2023-07-08,2023-07-17,2023-07-27,2023-09-09,NA,NA
"S6169",2023-10-02,"C086",298.950012207031,2023-10-03,2023-10-12,2023-10-22,NA,2024-01-30,NA
"S6497",2024-01-28,"C086",932.530029296875,2024-01-29,2024-02-07,2024-02-17,2024-03-26,NA,NA
"S6644",2024-03-22,"C086",437.820007324219,2024-03-23,2024-04-01,2024-04-11,2024-05-12,NA,NA
"S6702",2024-04-16,"C086",974.5,2024-04-17,2024-04-26,2024-05-06,2024-06-28,NA,NA
"S6756",2024-05-05,"C086",727.630004882812,2024-05-06,2024-05-15,2024-05-25,2024-06-20,NA,NA
"S6766",2024-05-07,"C086",326.040008544922,2024-05-08,2024-05-17,2024-05-27,NA,2024-09-04,NA
"S6894",2024-06-28,"C086",856.659973144531,2024-06-29,2024-07-08,2024-07-18,2024-08-24,NA,NA
"S6941",2024-07-17,"C086",1033.44995117188,2024-07-18,2024-07-27,2024-08-06,2024-09-22,NA,NA
"S7078",2024-09-10,"C086",783.789978027344,2024-09-11,2024-09-20,2024-09-30,NA,2025-01-08,NA
"S7081",2024-09-11,"C086",638.169982910156,2024-09-12,2024-09-21,2024-10-01,2024-11-22,NA,NA
"S3423",2021-01-01,"C087",830.330017089844,2021-01-02,2021-01-11,2021-01-21,2021-02-21,NA,NA
"S3479",2021-01-23,"C087",548.349975585938,2021-01-24,2021-02-02,2021-02-12,NA,2021-05-23,NA
"S3601",2021-03-08,"C087",508.350006103516,2021-03-09,2021-03-18,2021-03-28,2021-04-20,NA,NA
"S3647",2021-03-24,"C087",581.369995117188,2021-03-25,2021-04-03,2021-04-13,2021-05-11,NA,NA
"S3675",2021-04-09,"C087",857.960021972656,2021-04-10,2021-04-19,2021-04-29,2021-05-30,NA,NA
"S3904",2021-06-26,"C087",831.599975585938,2021-06-27,2021-07-06,2021-07-16,2021-08-14,NA,NA
"S3991",2021-07-27,"C087",851.909973144531,2021-07-28,2021-08-06,2021-08-16,NA,2021-11-24,NA
"S4003",2021-08-03,"C087",214.910003662109,2021-08-04,2021-08-13,2021-08-23,NA,2021-12-01,NA
"S4034",2021-08-11,"C087",495.589996337891,2021-08-12,2021-08-21,2021-08-31,2021-10-09,NA,NA
"S4143",2021-09-23,"C087",907.340026855469,2021-09-24,2021-10-03,2021-10-13,NA,2022-01-21,NA
"S4277",2021-11-05,"C087",221.809997558594,2021-11-06,2021-11-15,2021-11-25,NA,2022-03-05,NA
"S4343",2021-12-01,"C087",174.25,2021-12-02,2021-12-11,2021-12-21,2022-02-12,NA,NA
"S4362",2021-12-06,"C087",1044.7900390625,2021-12-07,2021-12-16,2021-12-26,2022-01-05,NA,NA
"S4719",2022-04-18,"C087",837.260009765625,2022-04-19,2022-04-28,2022-05-08,2022-05-28,NA,NA
"S4809",2022-05-22,"C087",808.789978027344,2022-05-23,2022-06-01,2022-06-11,2022-07-08,NA,NA
"S4817",2022-05-25,"C087",208.039993286133,2022-05-26,2022-06-04,2022-06-14,2022-08-08,NA,NA
"S4922",2022-07-01,"C087",567.739990234375,2022-07-02,2022-07-11,2022-07-21,2022-08-26,NA,NA
"S5072",2022-09-01,"C087",491.470001220703,2022-09-02,2022-09-11,2022-09-21,2022-10-16,NA,NA
"S5338",2022-12-04,"C087",728.719970703125,2022-12-05,2022-12-14,2022-12-24,2023-01-31,NA,NA
"S5595",2023-03-08,"C087",352.350006103516,2023-03-09,2023-03-18,2023-03-28,NA,2023-07-06,NA
"S5658",2023-04-01,"C087",882.969970703125,2023-04-02,2023-04-11,2023-04-21,2023-05-24,NA,NA
"S5691",2023-04-09,"C087",460.429992675781,2023-04-10,2023-04-19,2023-04-29,2023-05-10,NA,NA
"S5730",2023-04-18,"C087",957.200012207031,2023-04-19,2023-04-28,2023-05-08,2023-05-15,NA,NA
"S5795",2023-05-14,"C087",252.610000610352,2023-05-15,2023-05-24,2023-06-03,2023-07-31,NA,NA
"S5837",2023-06-02,"C087",877.940002441406,2023-06-03,2023-06-12,2023-06-22,2023-08-19,NA,NA
"S5861",2023-06-09,"C087",941.219970703125,2023-06-10,2023-06-19,2023-06-29,NA,2023-10-07,NA
"S5947",2023-07-13,"C087",850.140014648438,2023-07-14,2023-07-23,2023-08-02,NA,2023-11-10,NA
"S5976",2023-07-22,"C087",896.369995117188,2023-07-23,2023-08-01,2023-08-11,2023-10-02,NA,NA
"S6035",2023-08-12,"C087",607.919982910156,2023-08-13,2023-08-22,2023-09-01,2023-10-10,NA,NA
"S6224",2023-10-21,"C087",752.200012207031,2023-10-22,2023-10-31,2023-11-10,2023-11-30,NA,NA
"S6320",2023-11-26,"C087",200.649993896484,2023-11-27,2023-12-06,2023-12-16,2024-02-03,NA,NA
"S6608",2024-03-07,"C087",704.469970703125,2024-03-08,2024-03-17,2024-03-27,2024-05-13,NA,NA
"S6678",2024-04-07,"C087",549.25,2024-04-08,2024-04-17,2024-04-27,2024-05-07,NA,NA
"S6701",2024-04-16,"C087",283.480010986328,2024-04-17,2024-04-26,2024-05-06,2024-05-18,NA,NA
"S6758",2024-05-06,"C087",456.200012207031,2024-05-07,2024-05-16,2024-05-26,2024-06-26,NA,NA
"S6796",2024-05-22,"C087",801.960021972656,2024-05-23,2024-06-01,2024-06-11,2024-06-19,NA,NA
"S6870",2024-06-21,"C087",704.840026855469,2024-06-22,2024-07-01,2024-07-11,2024-08-31,NA,NA
"S7139",2024-09-28,"C087",694.419982910156,2024-09-29,2024-10-08,2024-10-18,2024-11-14,NA,NA
"S7180",2024-10-14,"C087",672.400024414062,2024-10-15,2024-10-24,2024-11-03,2024-12-10,NA,NA
"S7351",2024-12-10,"C087",152.779998779297,2024-12-11,2024-12-20,2024-12-30,2025-02-15,NA,NA
"S7359",2024-12-12,"C087",406.920013427734,2024-12-13,2024-12-22,2025-01-01,2025-02-14,NA,NA
"S7398",2024-12-23,"C087",1044.97998046875,2024-12-24,2025-01-02,2025-01-12,NA,2025-04-22,NA
"S7409",2024-12-24,"C087",1032.53002929688,2024-12-25,2025-01-03,2025-01-13,2025-01-28,NA,NA
"S3454",2021-01-13,"C088",1008.44000244141,2021-01-14,2021-01-23,2021-02-02,2021-03-06,NA,NA
"S3457",2021-01-15,"C088",926.200012207031,2021-01-16,2021-01-25,2021-02-04,2021-03-28,NA,NA
"S3521",2021-02-08,"C088",296.760009765625,2021-02-09,2021-02-18,2021-02-28,2021-04-21,NA,NA
"S3591",2021-03-06,"C088",913.760009765625,2021-03-07,2021-03-16,2021-03-26,2021-04-12,NA,NA
"S3665",2021-04-05,"C088",248.669998168945,2021-04-06,2021-04-15,2021-04-25,2021-05-29,NA,NA
"S3806",2021-05-28,"C088",439.350006103516,2021-05-29,2021-06-07,2021-06-17,2021-07-11,NA,NA
"S3850",2021-06-11,"C088",922.710021972656,2021-06-12,2021-06-21,2021-07-01,2021-07-30,NA,NA
"S3857",2021-06-13,"C088",1047.22998046875,2021-06-14,2021-06-23,2021-07-03,2021-07-23,NA,NA
"S4058",2021-08-20,"C088",714.090026855469,2021-08-21,2021-08-30,2021-09-09,2021-10-25,NA,NA
"S4153",2021-09-25,"C088",961.909973144531,2021-09-26,2021-10-05,2021-10-15,2021-11-06,NA,NA
"S4396",2021-12-20,"C088",762.22998046875,2021-12-21,2021-12-30,2022-01-09,2022-01-28,NA,NA
"S4535",2022-02-11,"C088",1034.64001464844,2022-02-12,2022-02-21,2022-03-03,2022-04-19,NA,NA
"S4555",2022-02-19,"C088",285.130004882812,2022-02-20,2022-03-01,2022-03-11,2022-03-21,NA,NA
"S4591",2022-03-05,"C088",922.669982910156,2022-03-06,2022-03-15,2022-03-25,2022-05-24,NA,NA
"S4784",2022-05-13,"C088",1082.68994140625,2022-05-14,2022-05-23,2022-06-02,2022-06-14,NA,NA
"S4904",2022-06-23,"C088",685.559997558594,2022-06-24,2022-07-03,2022-07-13,2022-08-26,NA,NA
"S5257",2022-10-28,"C088",503.489990234375,2022-10-29,2022-11-07,2022-11-17,NA,2023-02-25,NA
"S5301",2022-11-16,"C088",604.179992675781,2022-11-17,2022-11-26,2022-12-06,2022-12-23,NA,NA
"S5414",2022-12-27,"C088",515.75,2022-12-28,2023-01-06,2023-01-16,2023-02-25,NA,NA
"S5418",2022-12-28,"C088",494.910003662109,2022-12-29,2023-01-07,2023-01-17,2023-01-26,NA,NA
"S5523",2023-02-12,"C088",545.530029296875,2023-02-13,2023-02-22,2023-03-04,NA,2023-06-12,NA
"S5529",2023-02-13,"C088",713.210021972656,2023-02-14,2023-02-23,2023-03-05,2023-04-17,NA,NA
"S5905",2023-06-25,"C088",420.679992675781,2023-06-26,2023-07-05,2023-07-15,2023-07-27,NA,NA
"S5936",2023-07-08,"C088",964.909973144531,2023-07-09,2023-07-18,2023-07-28,2023-09-20,NA,NA
"S6053",2023-08-17,"C088",226.559997558594,2023-08-18,2023-08-27,2023-09-06,2023-10-15,NA,NA
"S6067",2023-08-24,"C088",721.869995117188,2023-08-25,2023-09-03,2023-09-13,2023-11-10,NA,NA
"S6078",2023-09-02,"C088",331.399993896484,2023-09-03,2023-09-12,2023-09-22,2023-11-13,NA,NA
"S6294",2023-11-18,"C088",721.080017089844,2023-11-19,2023-11-28,2023-12-08,2023-12-29,NA,NA
"S6428",2024-01-03,"C088",886.109985351562,2024-01-04,2024-01-13,2024-01-23,NA,2024-05-02,NA
"S6431",2024-01-04,"C088",837.849975585938,2024-01-05,2024-01-14,2024-01-24,2024-02-12,NA,NA
"S6471",2024-01-17,"C088",387.619995117188,2024-01-18,2024-01-27,2024-02-06,2024-02-18,NA,NA
"S6519",2024-02-07,"C088",1099.42004394531,2024-02-08,2024-02-17,2024-02-27,2024-04-02,NA,NA
"S6728",2024-04-24,"C088",548.940002441406,2024-04-25,2024-05-04,2024-05-14,2024-06-20,NA,NA
"S6774",2024-05-10,"C088",1008.67999267578,2024-05-11,2024-05-20,2024-05-30,2024-06-11,NA,NA
"S6783",2024-05-16,"C088",812.969970703125,2024-05-17,2024-05-26,2024-06-05,NA,2024-09-13,NA
"S6960",2024-07-22,"C088",500.149993896484,2024-07-23,2024-08-01,2024-08-11,2024-09-25,NA,NA
"S7200",2024-10-19,"C088",729.900024414062,2024-10-20,2024-10-29,2024-11-08,2024-11-26,NA,NA
"S7209",2024-10-22,"C088",136.5,2024-10-23,2024-11-01,2024-11-11,NA,2025-02-19,NA
"S7219",2024-10-25,"C088",886.320007324219,2024-10-26,2024-11-04,2024-11-14,2024-12-15,NA,NA
"S7288",2024-11-18,"C088",569.150024414062,2024-11-19,2024-11-28,2024-12-08,2024-12-18,NA,NA
"S7363",2024-12-13,"C088",532.489990234375,2024-12-14,2024-12-23,2025-01-02,2025-02-28,NA,NA
"S7406",2024-12-24,"C088",433.880004882812,2024-12-25,2025-01-03,2025-01-13,2025-03-11,NA,NA
"S3560",2021-02-22,"C089",959.640014648438,2021-02-23,2021-03-04,2021-03-14,NA,2021-06-22,NA
"S3600",2021-03-08,"C089",787.669982910156,2021-03-09,2021-03-18,2021-03-28,NA,2021-07-06,NA
"S3604",2021-03-09,"C089",464,2021-03-10,2021-03-19,2021-03-29,2021-04-29,NA,NA
"S3756",2021-05-08,"C089",777.109985351562,2021-05-09,2021-05-18,2021-05-28,2021-07-14,NA,NA
"S3899",2021-06-24,"C089",378.070007324219,2021-06-25,2021-07-04,2021-07-14,2021-08-07,NA,NA
"S4015",2021-08-06,"C089",333.829986572266,2021-08-07,2021-08-16,2021-08-26,2021-10-14,NA,NA
"S4016",2021-08-06,"C089",1013.95001220703,2021-08-07,2021-08-16,2021-08-26,2021-10-15,NA,NA
"S4120",2021-09-16,"C089",225.869995117188,2021-09-17,2021-09-26,2021-10-06,2021-10-16,NA,NA
"S4166",2021-09-28,"C089",291.899993896484,2021-09-29,2021-10-08,2021-10-18,2021-10-27,NA,NA
"S4286",2021-11-10,"C089",1090.89001464844,2021-11-11,2021-11-20,2021-11-30,2022-01-03,NA,NA
"S4443",2022-01-10,"C089",517.890014648438,2022-01-11,2022-01-20,2022-01-30,NA,2022-05-10,NA
"S4678",2022-04-04,"C089",960.030029296875,2022-04-05,2022-04-14,2022-04-24,2022-05-25,NA,NA
"S4798",2022-05-17,"C089",953.75,2022-05-18,2022-05-27,2022-06-06,NA,2022-09-14,NA
"S5030",2022-08-12,"C089",101.110000610352,2022-08-13,2022-08-22,2022-09-01,2022-10-14,NA,NA
"S5170",2022-10-04,"C089",603.619995117188,2022-10-05,2022-10-14,2022-10-24,2022-12-04,NA,NA
"S5179",2022-10-07,"C089",1097.2099609375,2022-10-08,2022-10-17,2022-10-27,2022-11-20,NA,NA
"S5213",2022-10-15,"C089",358.609985351562,2022-10-16,2022-10-25,2022-11-04,2022-12-15,NA,NA
"S5267",2022-11-03,"C089",616.849975585938,2022-11-04,2022-11-13,2022-11-23,2022-11-29,NA,NA
"S5289",2022-11-12,"C089",409.970001220703,2022-11-13,2022-11-22,2022-12-02,2022-12-22,NA,NA
"S5443",2023-01-07,"C089",849.010009765625,2023-01-08,2023-01-17,2023-01-27,2023-02-26,NA,NA
"S5542",2023-02-18,"C089",153.020004272461,2023-02-19,2023-02-28,2023-03-10,2023-04-24,NA,NA
"S5636",2023-03-22,"C089",1086.5,2023-03-23,2023-04-01,2023-04-11,2023-05-13,NA,NA
"S5650",2023-03-26,"C089",858.619995117188,2023-03-27,2023-04-05,2023-04-15,2023-05-24,NA,NA
"S5677",2023-04-05,"C089",223.080001831055,2023-04-06,2023-04-15,2023-04-25,2023-06-10,NA,NA
"S5688",2023-04-08,"C089",496.760009765625,2023-04-09,2023-04-18,2023-04-28,2023-06-04,NA,NA
"S5710",2023-04-13,"C089",496.399993896484,2023-04-14,2023-04-23,2023-05-03,2023-05-31,NA,NA
"S5881",2023-06-15,"C089",159.559997558594,2023-06-16,2023-06-25,2023-07-05,2023-08-21,NA,NA
"S5912",2023-06-28,"C089",827.280029296875,2023-06-29,2023-07-08,2023-07-18,2023-08-05,NA,NA
"S6017",2023-08-06,"C089",527.880004882812,2023-08-07,2023-08-16,2023-08-26,2023-10-04,NA,NA
"S6065",2023-08-22,"C089",548.409973144531,2023-08-23,2023-09-01,2023-09-11,2023-10-11,NA,NA
"S6166",2023-10-01,"C089",185.869995117188,2023-10-02,2023-10-11,2023-10-21,2023-12-18,NA,NA
"S6188",2023-10-09,"C089",126.349998474121,2023-10-10,2023-10-19,2023-10-29,2023-12-14,NA,NA
"S6326",2023-11-27,"C089",272.950012207031,2023-11-28,2023-12-07,2023-12-17,2024-01-03,NA,NA
"S6327",2023-11-27,"C089",147.380004882812,2023-11-28,2023-12-07,2023-12-17,2024-02-05,NA,NA
"S6388",2023-12-17,"C089",947.47998046875,2023-12-18,2023-12-27,2024-01-06,2024-01-22,NA,NA
"S6529",2024-02-11,"C089",538.200012207031,2024-02-12,2024-02-21,2024-03-02,2024-03-21,NA,NA
"S6663",2024-04-01,"C089",1024.81005859375,2024-04-02,2024-04-11,2024-04-21,2024-05-29,NA,NA
"S6930",2024-07-13,"C089",430.059997558594,2024-07-14,2024-07-23,2024-08-02,2024-09-12,NA,NA
"S7001",2024-08-07,"C089",174.789993286133,2024-08-08,2024-08-17,2024-08-27,2024-09-27,NA,NA
"S7015",2024-08-14,"C089",740.320007324219,2024-08-15,2024-08-24,2024-09-03,2024-10-14,NA,NA
"S7280",2024-11-16,"C089",1043.56994628906,2024-11-17,2024-11-26,2024-12-06,2024-12-18,NA,NA
"S7317",2024-11-28,"C089",699.609985351562,2024-11-29,2024-12-08,2024-12-18,2024-12-29,NA,NA
"S3499",2021-02-01,"C090",481.589996337891,2021-02-02,2021-02-11,2021-02-21,2021-04-04,NA,NA
"S3655",2021-03-27,"C090",510.559997558594,2021-03-28,2021-04-06,2021-04-16,2021-05-21,NA,NA
"S3992",2021-07-27,"C090",868.710021972656,2021-07-28,2021-08-06,2021-08-16,NA,2021-11-24,NA
"S4076",2021-08-28,"C090",514.320007324219,2021-08-29,2021-09-07,2021-09-17,2021-09-26,NA,NA
"S4129",2021-09-19,"C090",668.530029296875,2021-09-20,2021-09-29,2021-10-09,2021-11-29,NA,NA
"S4209",2021-10-16,"C090",614.580017089844,2021-10-17,2021-10-26,2021-11-05,2021-11-30,NA,NA
"S4225",2021-10-18,"C090",311.130004882812,2021-10-19,2021-10-28,2021-11-07,2021-12-12,NA,NA
"S4650",2022-03-24,"C090",368.320007324219,2022-03-25,2022-04-03,2022-04-13,2022-05-12,NA,NA
"S4695",2022-04-11,"C090",307.480010986328,2022-04-12,2022-04-21,2022-05-01,2022-05-22,NA,NA
"S4787",2022-05-14,"C090",162.360000610352,2022-05-15,2022-05-24,2022-06-03,NA,2022-09-11,NA
"S4837",2022-06-02,"C090",343.980010986328,2022-06-03,2022-06-12,2022-06-22,2022-07-25,NA,NA
"S4894",2022-06-20,"C090",954.789978027344,2022-06-21,2022-06-30,2022-07-10,2022-08-11,NA,NA
"S4903",2022-06-23,"C090",1062,2022-06-24,2022-07-03,2022-07-13,2022-08-08,NA,NA
"S4970",2022-07-21,"C090",630.590026855469,2022-07-22,2022-07-31,2022-08-10,2022-10-05,NA,NA
"S5008",2022-08-06,"C090",429.739990234375,2022-08-07,2022-08-16,2022-08-26,2022-10-24,NA,NA
"S5074",2022-09-02,"C090",961.049987792969,2022-09-03,2022-09-12,2022-09-22,2022-10-26,NA,NA
"S5103",2022-09-11,"C090",531.929992675781,2022-09-12,2022-09-21,2022-10-01,2022-10-19,NA,NA
"S5150",2022-09-27,"C090",261.209991455078,2022-09-28,2022-10-07,2022-10-17,2022-12-07,NA,NA
"S5323",2022-11-24,"C090",148.960006713867,2022-11-25,2022-12-04,2022-12-14,2022-12-20,NA,NA
"S5441",2023-01-07,"C090",948.97998046875,2023-01-08,2023-01-17,2023-01-27,2023-03-19,NA,NA
"S5549",2023-02-21,"C090",171.25,2023-02-22,2023-03-03,2023-03-13,2023-03-20,NA,NA
"S5832",2023-05-28,"C090",732.869995117188,2023-05-29,2023-06-07,2023-06-17,2023-06-27,NA,NA
"S5967",2023-07-20,"C090",914.47998046875,2023-07-21,2023-07-30,2023-08-09,2023-09-12,NA,NA
"S6101",2023-09-08,"C090",116.940002441406,2023-09-09,2023-09-18,2023-09-28,2023-10-14,NA,NA
"S6184",2023-10-09,"C090",135.259994506836,2023-10-10,2023-10-19,2023-10-29,NA,2024-02-06,NA
"S6328",2023-11-28,"C090",567.739990234375,2023-11-29,2023-12-08,2023-12-18,2024-02-09,NA,NA
"S6384",2023-12-14,"C090",388.950012207031,2023-12-15,2023-12-24,2024-01-03,2024-02-24,NA,NA
"S6391",2023-12-17,"C090",271.679992675781,2023-12-18,2023-12-27,2024-01-06,2024-02-22,NA,NA
